Province,Centre,Zone,Neighbourhood,Dwelling Type ,Bachelor ,,1 Bedroom,,2 Bedroom,,3 Bedroom +,,Total ,
Alta/Alb.,Calgary,Northwest ~ Nord-Ouest,Mount Pleasant,"Row / En
bande",--,,--,,--,,--,,--,
Alta/Alb.,Calgary,Northwest ~ Nord-Ouest,Mount Pleasant,"Apt &
Other /
App. &
autres",--,,**,,**,,--,,**,
Alta/Alb.,Calgary,Northwest ~ Nord-Ouest,Mount Pleasant,Total,--,,**,,**,,--,,**,
Alta/Alb.,Calgary,Northwest ~ Nord-Ouest,N Haven/Upper N Haven/Thorncliffe etc.,"Row / En
bande",--,,--,,3.0%,a,4.3%,a,3.8%,a
Alta/Alb.,Calgary,Northwest ~ Nord-Ouest,N Haven/Upper N Haven/Thorncliffe etc.,"Apt &
Other /
App. &
autres",**,,1.9%,c,10.6%,d,**,,5.8%,c
Alta/Alb.,Calgary,Northwest ~ Nord-Ouest,N Haven/Upper N Haven/Thorncliffe etc.,Total,**,,1.9%,c,6.6%,c,4.1%,c,4.7%,b
Alta/Alb.,Calgary,Northwest ~ Nord-Ouest,Capitol Hill/Rosemont/Banff Trail,"Row / En
bande",--,,--,,--,,--,,--,
Alta/Alb.,Calgary,Northwest ~ Nord-Ouest,Capitol Hill/Rosemont/Banff Trail,"Apt &
Other /
App. &
autres",**,,0.7%,b,3.5%,d,**,,2.2%,c
Alta/Alb.,Calgary,Northwest ~ Nord-Ouest,Capitol Hill/Rosemont/Banff Trail,Total,**,,0.7%,b,3.5%,d,**,,2.2%,c
Alta/Alb.,Calgary,Northwest ~ Nord-Ouest,Montgomery/Point McKay/University Hts,"Row / En
bande",--,,--,,--,,--,,--,
Alta/Alb.,Calgary,Northwest ~ Nord-Ouest,Montgomery/Point McKay/University Hts,"Apt &
Other /
App. &
autres",**,,2.9%,a,4.9%,b,**,,3.9%,b
Alta/Alb.,Calgary,Northwest ~ Nord-Ouest,Montgomery/Point McKay/University Hts,Total,**,,2.9%,a,4.9%,b,**,,3.9%,b
Alta/Alb.,Calgary,Northwest ~ Nord-Ouest,Charleswood/Collingwood/Brentwood,"Row / En
bande",--,,--,,--,,--,,--,
Alta/Alb.,Calgary,Northwest ~ Nord-Ouest,Charleswood/Collingwood/Brentwood,"Apt &
Other /
App. &
autres",**,,**,,**,,**,,2.3%,c
Alta/Alb.,Calgary,Northwest ~ Nord-Ouest,Charleswood/Collingwood/Brentwood,Total,**,,**,,**,,**,,2.3%,c
Alta/Alb.,Calgary,Northwest ~ Nord-Ouest,Varsity,"Row / En
bande",--,,**,,**,,**,,**,
Alta/Alb.,Calgary,Northwest ~ Nord-Ouest,Varsity,"Apt &
Other /
App. &
autres",--,,2.4%,a,4.7%,b,4.7%,d,3.6%,b
Alta/Alb.,Calgary,Northwest ~ Nord-Ouest,Varsity,Total,--,,2.4%,a,5.5%,a,4.7%,c,4.0%,a
Alta/Alb.,Calgary,Northwest ~ Nord-Ouest,Dalhousie,"Row / En
bande",--,,**,,**,,--,,**,
Alta/Alb.,Calgary,Northwest ~ Nord-Ouest,Dalhousie,"Apt &
Other /
App. &
autres",--,,**,,4.6%,a,--,,2.3%,a
Alta/Alb.,Calgary,Northwest ~ Nord-Ouest,Dalhousie,Total,--,,0.0%,a,4.9%,a,--,,3.0%,a
Alta/Alb.,Calgary,Northwest ~ Nord-Ouest,Silver Springs/Scenic Acres/Tuscany,"Row / En
bande",--,,--,,--,,--,,--,
Alta/Alb.,Calgary,Northwest ~ Nord-Ouest,Silver Springs/Scenic Acres/Tuscany,"Apt &
Other /
App. &
autres",--,,0.0%,a,6.4%,a,8.0%,a,4.9%,a
Alta/Alb.,Calgary,Northwest ~ Nord-Ouest,Silver Springs/Scenic Acres/Tuscany,Total,--,,0.0%,a,6.4%,a,8.0%,a,4.9%,a
Alta/Alb.,Calgary,Northwest ~ Nord-Ouest,Ranchlands/Hawkwood/Citadel etc.,"Row / En
bande",--,,--,,--,,--,,--,
Alta/Alb.,Calgary,Northwest ~ Nord-Ouest,Ranchlands/Hawkwood/Citadel etc.,"Apt &
Other /
App. &
autres",--,,**,,**,,**,,**,
Alta/Alb.,Calgary,Northwest ~ Nord-Ouest,Ranchlands/Hawkwood/Citadel etc.,Total,--,,**,,**,,**,,**,
Alta/Alb.,Calgary,Northwest ~ Nord-Ouest,Sherwood/Kincora/Hamptons/Edgemont,"Row / En
bande",--,,--,,--,,--,,--,
Alta/Alb.,Calgary,Northwest ~ Nord-Ouest,Sherwood/Kincora/Hamptons/Edgemont,"Apt &
Other /
App. &
autres",--,,1.1%,a,0.5%,a,**,,0.7%,a
Alta/Alb.,Calgary,Northwest ~ Nord-Ouest,Sherwood/Kincora/Hamptons/Edgemont,Total,--,,1.1%,a,0.5%,a,**,,0.7%,a
Alta/Alb.,Calgary,Northwest ~ Nord-Ouest,Huntington Hills/Evanston etc.,"Row / En
bande",**,,**,,4.4%,d,**,,5.7%,c
Alta/Alb.,Calgary,Northwest ~ Nord-Ouest,Huntington Hills/Evanston etc.,"Apt &
Other /
App. &
autres",**,,**,,0.0%,d,**,,**,
Alta/Alb.,Calgary,Northwest ~ Nord-Ouest,Huntington Hills/Evanston etc.,Total,**,,**,,**,,**,,4.3%,d
Alta/Alb.,Calgary,Northwest ~ Nord-Ouest,Total,"Row / En
bande",**,,0.0%,d,4.3%,b,5.5%,b,4.7%,a
Alta/Alb.,Calgary,Northwest ~ Nord-Ouest,Total,"Apt &
Other /
App. &
autres",3.6%,d,3.0%,b,4.5%,b,**,,4.0%,b
Alta/Alb.,Calgary,Northwest ~ Nord-Ouest,Total,Total,3.2%,d,2.9%,a,4.4%,b,5.9%,b,4.1%,a
Alta/Alb.,Calgary,Northeast ~ Nord-Est,Vista Heights/Skyline East/Pegasus etc.,"Row / En
bande",--,,--,,12.9%,a,5.1%,a,6.8%,a
Alta/Alb.,Calgary,Northeast ~ Nord-Est,Vista Heights/Skyline East/Pegasus etc.,"Apt &
Other /
App. &
autres",**,,2.5%,a,2.0%,a,**,,2.1%,a
Alta/Alb.,Calgary,Northeast ~ Nord-Est,Vista Heights/Skyline East/Pegasus etc.,Total,**,,2.5%,a,3.2%,b,4.2%,b,3.4%,b
Alta/Alb.,Calgary,Northeast ~ Nord-Est,Meridian/Franklin/Albert Pk/Radisson Hts,"Row / En
bande",--,,--,,3.2%,a,**,,2.0%,a
Alta/Alb.,Calgary,Northeast ~ Nord-Est,Meridian/Franklin/Albert Pk/Radisson Hts,"Apt &
Other /
App. &
autres",--,,**,,**,,0.0%,a,**,
Alta/Alb.,Calgary,Northeast ~ Nord-Est,Meridian/Franklin/Albert Pk/Radisson Hts,Total,--,,**,,2.7%,c,0.7%,a,4.3%,d
Alta/Alb.,Calgary,Northeast ~ Nord-Est,Marlborough Park/Marlborough/Abbeydale,"Row / En
bande",--,,--,,**,,**,,**,
Alta/Alb.,Calgary,Northeast ~ Nord-Est,Marlborough Park/Marlborough/Abbeydale,"Apt &
Other /
App. &
autres",--,,3.9%,a,4.0%,a,--,,4.0%,a
Alta/Alb.,Calgary,Northeast ~ Nord-Est,Marlborough Park/Marlborough/Abbeydale,Total,--,,3.9%,a,3.9%,a,**,,3.8%,a
Alta/Alb.,Calgary,Northeast ~ Nord-Est,Rundle/Pine Ridge/Monterey Park,"Row / En
bande",--,,--,,4.5%,a,3.1%,a,3.9%,a
Alta/Alb.,Calgary,Northeast ~ Nord-Est,Rundle/Pine Ridge/Monterey Park,"Apt &
Other /
App. &
autres",--,,**,,**,,**,,1.9%,a
Alta/Alb.,Calgary,Northeast ~ Nord-Est,Rundle/Pine Ridge/Monterey Park,Total,--,,**,,2.9%,a,2.9%,a,3.0%,a
Alta/Alb.,Calgary,Northeast ~ Nord-Est,Whitehorn/Temple,"Row / En
bande",--,,--,,--,,--,,--,
Alta/Alb.,Calgary,Northeast ~ Nord-Est,Whitehorn/Temple,"Apt &
Other /
App. &
autres",--,,4.2%,a,14.5%,a,--,,10.3%,a
Alta/Alb.,Calgary,Northeast ~ Nord-Est,Whitehorn/Temple,Total,--,,4.2%,a,14.5%,a,--,,10.3%,a
Alta/Alb.,Calgary,Northeast ~ Nord-Est,Falconridge/Castleridge etc.,"Row / En
bande",--,,--,,--,,**,,**,
Alta/Alb.,Calgary,Northeast ~ Nord-Est,Falconridge/Castleridge etc.,"Apt &
Other /
App. &
autres",--,,1.4%,a,3.5%,a,0.0%,a,2.9%,a
Alta/Alb.,Calgary,Northeast ~ Nord-Est,Falconridge/Castleridge etc.,Total,--,,1.4%,a,3.5%,a,2.2%,a,2.9%,a
Alta/Alb.,Calgary,Northeast ~ Nord-Est,Total,"Row / En
bande",--,,--,,4.8%,a,3.0%,a,3.8%,a
Alta/Alb.,Calgary,Northeast ~ Nord-Est,Total,"Apt &
Other /
App. &
autres",**,,4.4%,b,3.4%,a,1.2%,d,3.6%,a
Alta/Alb.,Calgary,Northeast ~ Nord-Est,Total,Total,**,,4.4%,b,3.7%,a,2.6%,a,3.6%,a
Alta/Alb.,Calgary,Chinook,Manchester Ind./Roxboro/Erlton,"Row / En
bande",--,,--,,--,,--,,--,
Alta/Alb.,Calgary,Chinook,Manchester Ind./Roxboro/Erlton,"Apt &
Other /
App. &
autres",**,,**,,**,,**,,4.9%,c
Alta/Alb.,Calgary,Chinook,Manchester Ind./Roxboro/Erlton,Total,**,,**,,**,,**,,4.9%,c
Alta/Alb.,Calgary,Chinook,Windsor Pk/Meadowlark Pk/Britannia etc.,"Row / En
bande",--,,--,,**,,--,,**,
Alta/Alb.,Calgary,Chinook,Windsor Pk/Meadowlark Pk/Britannia etc.,"Apt &
Other /
App. &
autres",**,,10.1%,a,0.5%,a,**,,6.6%,b
Alta/Alb.,Calgary,Chinook,Windsor Pk/Meadowlark Pk/Britannia etc.,Total,**,,10.1%,a,0.5%,a,**,,6.6%,b
Alta/Alb.,Calgary,Chinook,Bel-Aire/Mayfair/Kelvin Grove etc.,"Row / En
bande",--,,--,,**,,--,,**,
Alta/Alb.,Calgary,Chinook,Bel-Aire/Mayfair/Kelvin Grove etc.,"Apt &
Other /
App. &
autres",**,,**,,**,,**,,**,
Alta/Alb.,Calgary,Chinook,Bel-Aire/Mayfair/Kelvin Grove etc.,Total,**,,**,,**,,**,,2.2%,c
Alta/Alb.,Calgary,Chinook,Fairview Industrial/Fairview/Kingsland,"Row / En
bande",--,,--,,**,,**,,**,
Alta/Alb.,Calgary,Chinook,Fairview Industrial/Fairview/Kingsland,"Apt &
Other /
App. &
autres",0.0%,a,7.8%,c,9.8%,b,**,,8.2%,b
Alta/Alb.,Calgary,Chinook,Fairview Industrial/Fairview/Kingsland,Total,0.0%,a,7.8%,c,9.7%,b,1.2%,a,8.0%,b
Alta/Alb.,Calgary,Chinook,Total,"Row / En
bande",--,,--,,**,,**,,1.9%,c
Alta/Alb.,Calgary,Chinook,Total,"Apt &
Other /
App. &
autres",0.0%,c,6.6%,b,6.5%,b,**,,6.5%,b
Alta/Alb.,Calgary,Chinook,Total,Total,0.0%,c,6.6%,b,6.4%,b,4.9%,c,6.3%,b
Alta/Alb.,Calgary,Fish Creek,Willow Park/Acadia/Haysboro/Southwood,"Row / En
bande",**,,--,,3.2%,a,3.8%,c,3.5%,b
Alta/Alb.,Calgary,Fish Creek,Willow Park/Acadia/Haysboro/Southwood,"Apt &
Other /
App. &
autres",0.0%,a,2.5%,a,4.3%,a,9.7%,a,4.3%,a
Alta/Alb.,Calgary,Fish Creek,Willow Park/Acadia/Haysboro/Southwood,Total,0.0%,a,2.5%,a,4.3%,a,8.4%,a,4.2%,a
Alta/Alb.,Calgary,Fish Creek,Braeside/Bayview/Palliser/Pump Hill etc.,"Row / En
bande",--,,**,,**,,**,,**,
Alta/Alb.,Calgary,Fish Creek,Braeside/Bayview/Palliser/Pump Hill etc.,"Apt &
Other /
App. &
autres",0.0%,a,10.0%,a,4.6%,a,--,,7.0%,a
Alta/Alb.,Calgary,Fish Creek,Braeside/Bayview/Palliser/Pump Hill etc.,Total,0.0%,a,9.6%,a,4.1%,a,**,,5.7%,a
Alta/Alb.,Calgary,Fish Creek,Canyon Meadows/Woodlands/Woodbine etc.,"Row / En
bande",--,,--,,**,,**,,**,
Alta/Alb.,Calgary,Fish Creek,Canyon Meadows/Woodlands/Woodbine etc.,"Apt &
Other /
App. &
autres",--,,9.4%,a,4.4%,a,**,,5.8%,a
Alta/Alb.,Calgary,Fish Creek,Canyon Meadows/Woodlands/Woodbine etc.,Total,--,,9.4%,a,3.9%,a,**,,5.3%,a
Alta/Alb.,Calgary,Fish Creek,Bridlewood/Evergreen/Shawnee Slope etc.,"Row / En
bande",--,,--,,**,,**,,**,
Alta/Alb.,Calgary,Fish Creek,Bridlewood/Evergreen/Shawnee Slope etc.,"Apt &
Other /
App. &
autres",--,,**,,2.2%,b,3.3%,a,2.2%,b
Alta/Alb.,Calgary,Fish Creek,Bridlewood/Evergreen/Shawnee Slope etc.,Total,--,,**,,2.1%,b,4.8%,a,2.4%,b
Alta/Alb.,Calgary,Fish Creek,Total,"Row / En
bande",**,,**,,3.0%,a,4.0%,b,3.4%,a
Alta/Alb.,Calgary,Fish Creek,Total,"Apt &
Other /
App. &
autres",0.0%,a,4.5%,b,3.9%,a,8.9%,a,4.4%,a
Alta/Alb.,Calgary,Fish Creek,Total,Total,0.0%,a,4.5%,b,3.8%,a,7.1%,a,4.3%,a
Alta/Alb.,Calgary,Other Centres ~ Autres centres,Airdrie,"Row / En
bande",--,,--,,**,,**,,**,
Alta/Alb.,Calgary,Other Centres ~ Autres centres,Airdrie,"Apt &
Other /
App. &
autres",--,,2.6%,a,3.6%,a,**,,3.3%,a
Alta/Alb.,Calgary,Other Centres ~ Autres centres,Airdrie,Total,--,,2.6%,a,4.3%,a,**,,3.8%,a
Alta/Alb.,Calgary,Other Centres ~ Autres centres,Cochrane,"Row / En
bande",--,,--,,**,,**,,**,
Alta/Alb.,Calgary,Other Centres ~ Autres centres,Cochrane,"Apt &
Other /
App. &
autres",8.7%,a,**,,**,,0.0%,a,4.1%,c
Alta/Alb.,Calgary,Other Centres ~ Autres centres,Cochrane,Total,8.7%,a,**,,**,,3.1%,a,4.0%,b
Alta/Alb.,Calgary,Other Centres ~ Autres centres,"Calgary CMA Remainder ~ Calgary RMR
(reste)","Row / En
bande",--,,--,,--,,--,,--,
Alta/Alb.,Calgary,Other Centres ~ Autres centres,"Calgary CMA Remainder ~ Calgary RMR
(reste)","Apt &
Other /
App. &
autres",--,,9.5%,a,12.7%,a,--,,11.9%,a
Alta/Alb.,Calgary,Other Centres ~ Autres centres,"Calgary CMA Remainder ~ Calgary RMR
(reste)",Total,--,,9.5%,a,12.7%,a,--,,11.9%,a
Alta/Alb.,Calgary,Other Centres ~ Autres centres,Total,"Row / En
bande",--,,--,,**,,**,,**,
Alta/Alb.,Calgary,Other Centres ~ Autres centres,Total,"Apt &
Other /
App. &
autres",8.7%,a,2.7%,a,4.0%,a,**,,3.6%,a
Alta/Alb.,Calgary,Other Centres ~ Autres centres,Total,Total,8.7%,a,2.7%,a,4.5%,a,4.2%,b,4.1%,a
Alta/Alb.,Calgary,Total,Total,"Row / En
bande",**,,1.9%,c,3.9%,a,3.9%,a,3.8%,a
Alta/Alb.,Calgary,Total,Total,"Apt &
Other /
App. &
autres",2.4%,a,3.6%,a,4.3%,a,5.9%,b,3.9%,a
Alta/Alb.,Calgary,Total,Total,Total,2.3%,a,3.6%,a,4.2%,a,4.9%,a,3.9%,a
Alta/Alb.,Edmonton,Downtown ~ Centre-ville,Downtown ~ Centre-ville,"Row / En
bande",--,,**,,--,,--,,**,
Alta/Alb.,Edmonton,Downtown ~ Centre-ville,Downtown ~ Centre-ville,"Apt &
Other /
App. &
autres",4.2%,d,4.9%,b,9.0%,c,**,,6.1%,b
Alta/Alb.,Edmonton,Downtown ~ Centre-ville,Downtown ~ Centre-ville,Total,4.2%,d,4.9%,b,9.0%,c,**,,6.1%,b
Alta/Alb.,Edmonton,Downtown ~ Centre-ville,Grandin,"Row / En
bande",--,,--,,--,,--,,--,
Alta/Alb.,Edmonton,Downtown ~ Centre-ville,Grandin,"Apt &
Other /
App. &
autres",**,,2.7%,b,2.0%,c,**,,2.4%,b
Alta/Alb.,Edmonton,Downtown ~ Centre-ville,Grandin,Total,**,,2.7%,b,2.0%,c,**,,2.4%,b
Alta/Alb.,Edmonton,Downtown ~ Centre-ville,Oliver,"Row / En
bande",--,,**,,**,,--,,**,
Alta/Alb.,Edmonton,Downtown ~ Centre-ville,Oliver,"Apt &
Other /
App. &
autres",5.6%,b,5.4%,a,5.5%,a,1.5%,d,5.4%,a
Alta/Alb.,Edmonton,Downtown ~ Centre-ville,Oliver,Total,5.6%,b,5.3%,a,5.5%,a,1.5%,d,5.4%,a
Alta/Alb.,Edmonton,Downtown ~ Centre-ville,McCauley,"Row / En
bande",--,,--,,--,,**,,**,
Alta/Alb.,Edmonton,Downtown ~ Centre-ville,McCauley,"Apt &
Other /
App. &
autres",6.0%,b,5.1%,c,7.5%,a,2.4%,b,6.1%,b
Alta/Alb.,Edmonton,Downtown ~ Centre-ville,McCauley,Total,6.0%,b,5.1%,c,7.5%,a,2.1%,b,6.0%,b
Alta/Alb.,Edmonton,Downtown ~ Centre-ville,Total,"Row / En
bande",--,,**,,**,,**,,**,
Alta/Alb.,Edmonton,Downtown ~ Centre-ville,Total,"Apt &
Other /
App. &
autres",5.0%,b,4.9%,a,6.7%,a,1.6%,c,5.4%,a
Alta/Alb.,Edmonton,Downtown ~ Centre-ville,Total,Total,5.0%,b,4.9%,a,6.7%,a,1.5%,b,5.4%,a
Alta/Alb.,Edmonton,"Hudson's Bay Reserve ~ Réserve de la baie
d'Hudson",Central McDougall,"Row / En
bande",--,,--,,--,,--,,--,
Alta/Alb.,Edmonton,"Hudson's Bay Reserve ~ Réserve de la baie
d'Hudson",Central McDougall,"Apt &
Other /
App. &
autres",**,,6.7%,c,3.6%,c,**,,5.9%,b
Alta/Alb.,Edmonton,"Hudson's Bay Reserve ~ Réserve de la baie
d'Hudson",Central McDougall,Total,**,,6.7%,c,3.6%,c,**,,5.9%,b
Alta/Alb.,Edmonton,"Hudson's Bay Reserve ~ Réserve de la baie
d'Hudson",Queen Mary Park,"Row / En
bande",--,,--,,**,,**,,1.9%,a
Alta/Alb.,Edmonton,"Hudson's Bay Reserve ~ Réserve de la baie
d'Hudson",Queen Mary Park,"Apt &
Other /
App. &
autres",5.5%,d,3.7%,b,4.0%,c,**,,4.0%,b
Alta/Alb.,Edmonton,"Hudson's Bay Reserve ~ Réserve de la baie
d'Hudson",Queen Mary Park,Total,5.5%,d,3.7%,b,3.8%,c,5.1%,d,3.9%,b
Alta/Alb.,Edmonton,"Hudson's Bay Reserve ~ Réserve de la baie
d'Hudson",Total,"Row / En
bande",--,,--,,**,,**,,1.9%,a
Alta/Alb.,Edmonton,"Hudson's Bay Reserve ~ Réserve de la baie
d'Hudson",Total,"Apt &
Other /
App. &
autres",6.5%,c,5.2%,b,3.8%,c,**,,4.9%,b
Alta/Alb.,Edmonton,"Hudson's Bay Reserve ~ Réserve de la baie
d'Hudson",Total,Total,6.5%,c,5.2%,b,3.7%,c,4.5%,d,4.8%,b
Alta/Alb.,Edmonton,University ~ Université,Garneau,"Row / En
bande",--,,--,,**,,**,,**,
Alta/Alb.,Edmonton,University ~ Université,Garneau,"Apt &
Other /
App. &
autres",**,,4.1%,c,2.5%,c,**,,3.9%,c
Alta/Alb.,Edmonton,University ~ Université,Garneau,Total,**,,4.1%,c,2.5%,c,**,,3.9%,c
Alta/Alb.,Edmonton,University ~ Université,University,"Row / En
bande",--,,--,,--,,**,,**,
Alta/Alb.,Edmonton,University ~ Université,University,"Apt &
Other /
App. &
autres",1.8%,c,4.8%,c,3.8%,c,**,,4.1%,c
Alta/Alb.,Edmonton,University ~ Université,University,Total,1.8%,c,4.8%,c,3.8%,c,**,,4.1%,c
Alta/Alb.,Edmonton,University ~ Université,Total,"Row / En
bande",--,,--,,**,,**,,**,
Alta/Alb.,Edmonton,University ~ Université,Total,"Apt &
Other /
App. &
autres",2.4%,c,4.5%,b,3.2%,b,**,,4.0%,b
Alta/Alb.,Edmonton,University ~ Université,Total,Total,2.4%,c,4.5%,b,3.2%,b,**,,4.0%,b
Alta/Alb.,Edmonton,West Central ~ Centre-Ouest,West Central (North) ~ Centre-Ouest (Nord),"Row / En
bande",--,,**,,**,,**,,**,
Alta/Alb.,Edmonton,West Central ~ Centre-Ouest,West Central (North) ~ Centre-Ouest (Nord),"Apt &
Other /
App. &
autres",**,,5.1%,d,4.7%,d,**,,5.1%,c
Alta/Alb.,Edmonton,West Central ~ Centre-Ouest,West Central (North) ~ Centre-Ouest (Nord),Total,**,,5.1%,d,4.7%,d,**,,5.4%,c
Alta/Alb.,Edmonton,West Central ~ Centre-Ouest,Woodcroft/Inglewood,"Row / En
bande",**,,0.0%,a,8.9%,b,**,,6.0%,b
Alta/Alb.,Edmonton,West Central ~ Centre-Ouest,Woodcroft/Inglewood,"Apt &
Other /
App. &
autres",**,,8.4%,a,7.4%,b,2.6%,a,8.1%,a
Alta/Alb.,Edmonton,West Central ~ Centre-Ouest,Woodcroft/Inglewood,Total,**,,8.1%,b,7.6%,a,3.5%,b,7.8%,a
Alta/Alb.,Edmonton,West Central ~ Centre-Ouest,West Central (South) ~ Centre-Ouest (Sud),"Row / En
bande",--,,**,,**,,**,,**,
Alta/Alb.,Edmonton,West Central ~ Centre-Ouest,West Central (South) ~ Centre-Ouest (Sud),"Apt &
Other /
App. &
autres",**,,**,,**,,--,,**,
Alta/Alb.,Edmonton,West Central ~ Centre-Ouest,West Central (South) ~ Centre-Ouest (Sud),Total,**,,**,,4.2%,c,**,,2.4%,c
Alta/Alb.,Edmonton,West Central ~ Centre-Ouest,Total,"Row / En
bande",**,,**,,**,,2.8%,c,4.7%,c
Alta/Alb.,Edmonton,West Central ~ Centre-Ouest,Total,"Apt &
Other /
App. &
autres",**,,7.5%,b,6.7%,b,**,,7.3%,a
Alta/Alb.,Edmonton,West Central ~ Centre-Ouest,Total,Total,**,,7.3%,b,6.8%,b,3.5%,c,6.8%,a
Alta/Alb.,Edmonton,Jasper Place,South Jasper Place ~ Jasper Place (Sud),"Row / En
bande",--,,--,,**,,**,,**,
Alta/Alb.,Edmonton,Jasper Place,South Jasper Place ~ Jasper Place (Sud),"Apt &
Other /
App. &
autres",0.0%,c,3.9%,c,3.0%,b,3.0%,c,3.3%,b
Alta/Alb.,Edmonton,Jasper Place,South Jasper Place ~ Jasper Place (Sud),Total,0.0%,c,3.9%,c,3.0%,a,3.7%,b,3.4%,b
Alta/Alb.,Edmonton,Jasper Place,Genwood/West Jasper Place,"Row / En
bande",--,,--,,--,,--,,--,
Alta/Alb.,Edmonton,Jasper Place,Genwood/West Jasper Place,"Apt &
Other /
App. &
autres",**,,4.4%,d,5.7%,c,**,,5.2%,c
Alta/Alb.,Edmonton,Jasper Place,Genwood/West Jasper Place,Total,**,,4.4%,d,5.7%,c,**,,5.2%,c
Alta/Alb.,Edmonton,Jasper Place,Britannia,"Row / En
bande",--,,**,,**,,**,,0.0%,a
Alta/Alb.,Edmonton,Jasper Place,Britannia,"Apt &
Other /
App. &
autres",**,,9.0%,c,6.9%,b,6.1%,c,8.0%,b
Alta/Alb.,Edmonton,Jasper Place,Britannia,Total,**,,8.9%,c,6.9%,b,5.6%,c,8.0%,b
Alta/Alb.,Edmonton,Jasper Place,North Jasper Place ~ Jasper Place (Nord),"Row / En
bande",--,,--,,--,,**,,**,
Alta/Alb.,Edmonton,Jasper Place,North Jasper Place ~ Jasper Place (Nord),"Apt &
Other /
App. &
autres",**,,3.1%,d,0.0%,d,**,,**,
Alta/Alb.,Edmonton,Jasper Place,North Jasper Place ~ Jasper Place (Nord),Total,**,,3.1%,d,0.0%,d,**,,**,
Alta/Alb.,Edmonton,Jasper Place,Total,"Row / En
bande",--,,**,,**,,4.1%,a,3.6%,a
Alta/Alb.,Edmonton,Jasper Place,Total,"Apt &
Other /
App. &
autres",3.7%,d,6.3%,b,5.0%,b,4.6%,c,5.5%,a
Alta/Alb.,Edmonton,Jasper Place,Total,Total,3.7%,d,6.3%,b,4.9%,b,4.4%,b,5.4%,a
Alta/Alb.,Edmonton,West Jasper Place,"North West Jasper Place ~ West Jasper
Place (Nord)","Row / En
bande",--,,**,,**,,**,,**,
Alta/Alb.,Edmonton,West Jasper Place,"North West Jasper Place ~ West Jasper
Place (Nord)","Apt &
Other /
App. &
autres",5.1%,a,2.6%,a,4.0%,c,**,,3.5%,b
Alta/Alb.,Edmonton,West Jasper Place,"North West Jasper Place ~ West Jasper
Place (Nord)",Total,5.1%,a,2.4%,a,2.4%,b,1.4%,a,2.6%,a
Alta/Alb.,Edmonton,West Jasper Place,Thorncliffe/Aldergrove,"Row / En
bande",--,,--,,**,,**,,**,
Alta/Alb.,Edmonton,West Jasper Place,Thorncliffe/Aldergrove,"Apt &
Other /
App. &
autres",**,,4.0%,c,4.5%,c,**,,4.7%,c
Alta/Alb.,Edmonton,West Jasper Place,Thorncliffe/Aldergrove,Total,**,,4.0%,c,4.0%,b,4.7%,c,4.2%,b
Alta/Alb.,Edmonton,West Jasper Place,Callingwood,"Row / En
bande",--,,**,,**,,1.8%,a,1.3%,a
Alta/Alb.,Edmonton,West Jasper Place,Callingwood,"Apt &
Other /
App. &
autres",1.9%,a,1.5%,a,1.8%,a,2.5%,a,1.8%,a
Alta/Alb.,Edmonton,West Jasper Place,Callingwood,Total,1.9%,a,1.5%,a,1.7%,a,2.0%,a,1.7%,a
Alta/Alb.,Edmonton,West Jasper Place,"South West Jasper Place ~ West Jasper
Place (Sud)","Row / En
bande",--,,**,,**,,3.6%,a,3.3%,a
Alta/Alb.,Edmonton,West Jasper Place,"South West Jasper Place ~ West Jasper
Place (Sud)","Apt &
Other /
App. &
autres",**,,**,,8.4%,b,**,,8.3%,c
Alta/Alb.,Edmonton,West Jasper Place,"South West Jasper Place ~ West Jasper
Place (Sud)",Total,**,,7.4%,c,6.6%,b,3.5%,a,6.2%,b
Alta/Alb.,Edmonton,West Jasper Place,"West Jasper Place/Rural ~ West Jasper
Place/Zones rurales","Row / En
bande",--,,--,,--,,--,,--,
Alta/Alb.,Edmonton,West Jasper Place,"West Jasper Place/Rural ~ West Jasper
Place/Zones rurales","Apt &
Other /
App. &
autres",--,,3.4%,a,5.4%,a,**,,4.9%,a
Alta/Alb.,Edmonton,West Jasper Place,"West Jasper Place/Rural ~ West Jasper
Place/Zones rurales",Total,--,,3.4%,a,5.4%,a,**,,4.9%,a
Alta/Alb.,Edmonton,West Jasper Place,Total,"Row / En
bande",--,,0.0%,a,1.5%,a,2.6%,a,2.1%,a
Alta/Alb.,Edmonton,West Jasper Place,Total,"Apt &
Other /
App. &
autres",5.4%,a,2.7%,a,3.9%,b,4.1%,c,3.6%,a
Alta/Alb.,Edmonton,West Jasper Place,Total,Total,5.4%,a,2.7%,a,3.5%,b,3.1%,a,3.3%,a
Alta/Alb.,Edmonton,South West ~ Sud-Ouest,Southgate District ~ District de Southgate,"Row / En
bande",--,,--,,--,,20.0%,a,20.0%,a
Alta/Alb.,Edmonton,South West ~ Sud-Ouest,Southgate District ~ District de Southgate,"Apt &
Other /
App. &
autres",**,,1.7%,c,4.4%,b,1.5%,a,3.3%,b
Alta/Alb.,Edmonton,South West ~ Sud-Ouest,Southgate District ~ District de Southgate,Total,**,,1.7%,c,4.4%,b,4.9%,a,3.6%,b
Alta/Alb.,Edmonton,South West ~ Sud-Ouest,Confederation Park,"Row / En
bande",--,,--,,5.9%,a,5.7%,a,5.8%,a
